ลำดับ,จังหวัดภูมิลำเนา,จังหวัดสถานที่ติดต่อได้,จังหวัดสถานที่ทำงาน,สถานะใบอนุญาต
14208,ร้อยเอ็ด,ร้อยเอ็ด,ร้อยเอ็ด,ปกติ
14209,นนทบุรี,นนทบุรี,กรุงเทพมหานคร,ปกติ
14210,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14211,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14212,ขอนแก่น,ขอนแก่น,ขอนแก่น,ปกติ
14213,นนทบุรี,กาญจนบุรี,กาญจนบุรี,ปกติ
14214,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14215,กรุงเทพมหานคร,กรุงเทพมหานคร,สมุทรปราการ,ปกติ
14216,สมุทรปราการ,สมุทรปราการ,กรุงเทพมหานคร,ปกติ
14217,สุรินทร์,สุรินทร์,สุรินทร์,ปกติ
14218,นนทบุรี,นนทบุรี,กรุงเทพมหานคร,ปกติ
14219,นนทบุรี,นนทบุรี,นนทบุรี,ปกติ
14220,ลำปาง,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14221,ปทุมธานี,ปทุมธานี,กรุงเทพมหานคร,ปกติ
14222,สมุทรปราการ,สมุทรปราการ,สมุทรปราการ,ปกติ
14223,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14224,ขอนแก่น,ขอนแก่น,ขอนแก่น,ปกติ
14225,,,,ปกติ
14226,ลพบุรี,ลพบุรี,ลพบุรี,ปกติ
14227,สกลนคร,สกลนคร,สกลนคร,ปกติ
14228,กรุงเทพมหานคร,นครปฐม,นครปฐม,ปกติ
14229,กรุงเทพมหานคร,นนทบุรี,กรุงเทพมหานคร,ปกติ
14230,นนทบุรี,นนทบุรี,นนทบุรี,ปกติ
14231,สมุทรปราการ,สมุทรปราการ,สมุทรปราการ,ปกติ
14232,กรุงเทพมหานคร,นนทบุรี,กรุงเทพมหานคร,ปกติ
14233,นครพนม,นครพนม,นครพนม,ปกติ
14234,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14235,ชัยนาท,ชัยนาท,ชัยนาท,ปกติ
14236,กรุงเทพมหานคร,สงขลา,,ปกติ
14237,นครราชสีมา,นครราชสีมา,กรุงเทพมหานคร,ปกติ
14238,ปทุมธานี,นครสวรรค์,ปทุมธานี,ปกติ
14239,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14240,ชลบุรี,ชลบุรี,ชลบุรี,ปกติ
14241,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
14242,ปทุมธานี,ปทุมธานี,นนทบุรี,ปกติ
14243,สุโขทัย,มหาสารคาม,มหาสารคาม,ปกติ
14244,ลพบุรี,สุราษฎร์ธานี,สุราษฎร์ธานี,ปกติ
14245,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14246,นครนายก,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14247,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
14248,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14249,ระยอง,ระยอง,ระยอง,ปกติ
14250,บุรีรัมย์,บุรีรัมย์,,ปกติ
14251,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14252,ยะลา,ยะลา,ยะลา,ปกติ
14253,พังงา,พังงา,พังงา,ปกติ
14254,กรุงเทพมหานคร,ขอนแก่น,,ปกติ
14255,ปทุมธานี,ปทุมธานี,ปทุมธานี,ปกติ
14256,นนทบุรี,นนทบุรี,นนทบุรี,ปกติ
14257,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14258,ตราด,ตราด,ตราด,ปกติ
14259,ประจวบคีรีขันธ์,เพชรบุรี,เพชรบุรี,ปกติ
14260,เพชรบุรี,เพชรบุรี,เพชรบุรี,ปกติ
14261,นนทบุรี,นนทบุรี,นนทบุรี,ปกติ
14262,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,,ปกติ
14263,มุกดาหาร,มุกดาหาร,มุกดาหาร,ปกติ
14264,ปทุมธานี,ปทุมธานี,ปทุมธานี,ปกติ
14265,เชียงใหม่,เชียงใหม่,กรุงเทพมหานคร,ปกติ
14266,ปทุมธานี,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14267,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14268,นครนายก,นครนายก,นครนายก,ปกติ
14269,นนทบุรี,นนทบุรี,กรุงเทพมหานคร,ปกติ
14270,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
14271,นนทบุรี,นนทบุรี,,ปกติ
14272,,กาญจนบุรี,,ปกติ
14273,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14274,ปทุมธานี,ปทุมธานี,ปทุมธานี,ปกติ
14275,ตราด,ตราด,ตราด,ปกติ
14276,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14277,ราชบุรี,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
14278,ฉะเชิงเทรา,ฉะเชิงเทรา,,ปกติ
14279,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
14280,สตูล,กรุงเทพมหานคร,สตูล,ปกติ
14281,สมุทรสาคร,สมุทรสาคร,สมุทรสาคร,ปกติ
14282,สมุทรปราการ,สมุทรปราการ,,ปกติ
14283,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
